,Plant_id,Balancing Authority Name,Balancing Authority Code,Plant nameplate capacity (MW),Plant primary fuel category,Long,Lat,geometry,Color,index_right,NAME
6826,PP_60929,Duke Energy Carolinas,DUK,5.0,SOLAR,-77.933518,35.993015,POINT (-77.93351800000001 35.993015),yellow,0,DUKE ENERGY PROGRESS EAST
6827,PP_60129,Duke Energy Carolinas,DUK,2.0,SOLAR,-78.370875,35.604208,POINT (-78.370875 35.604208),yellow,0,DUKE ENERGY PROGRESS EAST
6828,PP_62131,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.297336,35.557397,POINT (-78.297336 35.557397),yellow,0,DUKE ENERGY PROGRESS EAST
6829,PP_62204,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.302297,35.572873,POINT (-78.302297 35.572873),yellow,0,DUKE ENERGY PROGRESS EAST
6833,PP_65583,Duke Energy Progress East,CPLE,1.9,SOLAR,-77.637943,34.784644,POINT (-77.63794300000001 34.784644),yellow,0,DUKE ENERGY PROGRESS EAST
6834,PP_7805,Duke Energy Progress East,CPLE,2244.8,GAS,-79.7406,34.8392,POINT (-79.7406 34.8392),red,0,DUKE ENERGY PROGRESS EAST
6835,PP_65110,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.57982,35.86546,POINT (-79.57982 35.86546),yellow,0,DUKE ENERGY PROGRESS EAST
6837,PP_2758,"PJM Interconnection, LLC",PJM,100.0,HYDRO,-77.6722,36.4789,POINT (-77.6722 36.4789),royalblue,0,DUKE ENERGY PROGRESS EAST
6838,PP_59763,Duke Energy Progress East,CPLE,2.0,BIOMASS,-78.9088,34.791,POINT (-78.9088 34.791),forestgreen,0,DUKE ENERGY PROGRESS EAST
6839,PP_60165,Duke Energy Carolinas,DUK,3.8,SOLAR,-78.081389,35.264418,POINT (-78.081389 35.264418),yellow,0,DUKE ENERGY PROGRESS EAST
6840,PP_58347,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.609722,34.965556,POINT (-79.609722 34.965556),yellow,0,DUKE ENERGY PROGRESS EAST
6842,PP_60106,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.603732,34.980661,POINT (-79.60373199999999 34.980661),yellow,0,DUKE ENERGY PROGRESS EAST
6844,PP_50468,Duke Energy Progress East,CPLE,1.6,HYDRO,-77.802435,35.960058,POINT (-77.802435 35.960058),royalblue,0,DUKE ENERGY PROGRESS EAST
6846,PP_59375,Duke Energy Progress East,CPLE,2.0,SOLAR,-77.969722,34.823889,POINT (-77.969722 34.823889),yellow,0,DUKE ENERGY PROGRESS EAST
6847,PP_50555,"PJM Interconnection, LLC",PJM,180.0,OIL,-77.6594,36.4517,POINT (-77.65940000000001 36.4517),darkviolet,0,DUKE ENERGY PROGRESS EAST
6848,PP_61520,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.10709,35.4375,POINT (-78.10709 35.4375),yellow,0,DUKE ENERGY PROGRESS EAST
6849,PP_2712,Duke Energy Progress East,CPLE,2558.2,COAL,-79.0731,36.4833,POINT (-79.0731 36.4833),grey,0,DUKE ENERGY PROGRESS EAST
6850,PP_58340,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.917364,36.4797,POINT (-78.91736400000001 36.4797),yellow,0,DUKE ENERGY PROGRESS EAST
6851,PP_61288,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.622242,36.326821,POINT (-78.622242 36.326821),yellow,0,DUKE ENERGY PROGRESS EAST
6852,PP_59831,Duke Energy Progress East,CPLE,4.9,SOLAR,-78.689,35.216,POINT (-78.68899999999999 35.216),yellow,0,DUKE ENERGY PROGRESS EAST
6854,PP_60922,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.022,35.274,POINT (-78.02200000000001 35.274),yellow,0,DUKE ENERGY PROGRESS EAST
6857,PP_62596,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.135,35.819,POINT (-78.13500000000001 35.819),yellow,0,DUKE ENERGY PROGRESS EAST
6858,PP_62102,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.658,34.44,POINT (-78.658 34.44),yellow,0,DUKE ENERGY PROGRESS EAST
6861,PP_58805,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.695,35.311667,POINT (-79.69499999999999 35.311667),yellow,0,DUKE ENERGY PROGRESS EAST
6862,PP_57492,Duke Energy Progress East,CPLE,9.6,BIOMASS,-78.4625,34.9856,POINT (-78.46250000000001 34.9856),forestgreen,0,DUKE ENERGY PROGRESS EAST
6863,PP_61096,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.470536,34.961039,POINT (-78.470536 34.961039),yellow,0,DUKE ENERGY PROGRESS EAST
6864,PP_58491,Duke Energy Progress East,CPLE,1.2,SOLAR,-77.954167,35.868333,POINT (-77.954167 35.868333),yellow,0,DUKE ENERGY PROGRESS EAST
6867,PP_59500,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.146944,36.139444,POINT (-78.146944 36.139444),yellow,0,DUKE ENERGY PROGRESS EAST
6868,PP_56915,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.7503,35.8136,POINT (-78.7503 35.8136),yellow,0,DUKE ENERGY PROGRESS EAST
6869,PP_60921,Duke Energy Progress East,CPLE,2.0,SOLAR,-77.795061,35.287803,POINT (-77.795061 35.287803),yellow,0,DUKE ENERGY PROGRESS EAST
6871,PP_63345,Duke Energy Progress East,CPLE,4.5,SOLAR,-77.908113,34.53827,POINT (-77.908113 34.53827),yellow,0,DUKE ENERGY PROGRESS EAST
6873,PP_65556,Duke Energy Progress East,CPLE,4.5,SOLAR,-79.787634,35.532427,POINT (-79.787634 35.532427),yellow,0,DUKE ENERGY PROGRESS EAST
6874,PP_59592,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.321667,35.243889,POINT (-79.32166700000001 35.243889),yellow,0,DUKE ENERGY PROGRESS EAST
6875,PP_58669,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.183333,35.576389,POINT (-78.183333 35.576389),yellow,0,DUKE ENERGY PROGRESS EAST
6876,PP_58956,Duke Energy Progress East,CPLE,4.8,SOLAR,-79.195833,34.943889,POINT (-79.19583299999999 34.943889),yellow,0,DUKE ENERGY PROGRESS EAST
6877,PP_58323,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.128889,34.8475,POINT (-79.128889 34.8475),yellow,0,DUKE ENERGY PROGRESS EAST
6883,PP_60156,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.268026,34.983772,POINT (-79.26802600000001 34.983772),yellow,0,DUKE ENERGY PROGRESS EAST
6885,PP_60380,Duke Energy Carolinas,DUK,65.0,SOLAR,-79.38472,34.84492,POINT (-79.38472 34.84492),yellow,0,DUKE ENERGY PROGRESS EAST
6888,PP_61019,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.449675,35.747372,POINT (-79.449675 35.747372),yellow,0,DUKE ENERGY PROGRESS EAST
6889,PP_64121,Duke Energy Progress East,CPLE,4.9,SOLAR,-79.465408,35.688107,POINT (-79.465408 35.688107),yellow,0,DUKE ENERGY PROGRESS EAST
6891,PP_65567,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.558408,34.775083,POINT (-79.558408 34.775083),yellow,0,DUKE ENERGY PROGRESS EAST
6892,PP_54823,Duke Energy Progress East,CPLE,28.5,OIL,-78.807292,34.74625,POINT (-78.807292 34.74625),darkviolet,0,DUKE ENERGY PROGRESS EAST
6893,PP_56035,Duke Energy Progress East,CPLE,2.8,OIL,-77.91919,35.694344,POINT (-77.91919 35.694344),darkviolet,0,DUKE ENERGY PROGRESS EAST
6894,PP_58575,Duke Energy Progress East,CPLE,9.2,OIL,-77.659167,35.268333,POINT (-77.659167 35.268333),darkviolet,0,DUKE ENERGY PROGRESS EAST
6895,PP_65551,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.465814,34.79217,POINT (-79.46581399999999 34.79217),yellow,0,DUKE ENERGY PROGRESS EAST
6896,PP_60367,Duke Energy Progress East,CPLE,5.2,SOLAR,-79.42346,35.86267,POINT (-79.42346000000001 35.86267),yellow,0,DUKE ENERGY PROGRESS EAST
6897,PP_59106,Duke Energy Progress East,CPLE,2.0,SOLAR,-77.649444,35.444167,POINT (-77.649444 35.444167),yellow,0,DUKE ENERGY PROGRESS EAST
6898,PP_59857,"PJM Interconnection, LLC",PJM,5.0,SOLAR,-77.762458,36.052801,POINT (-77.762458 36.052801),yellow,0,DUKE ENERGY PROGRESS EAST
6900,PP_64237,Duke Energy Progress East,CPLE,4.9,SOLAR,-78.08459,35.184704,POINT (-78.08459000000001 35.184704),yellow,0,DUKE ENERGY PROGRESS EAST
6902,PP_59191,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.386944,35.243056,POINT (-78.386944 35.243056),yellow,0,DUKE ENERGY PROGRESS EAST
6903,PP_59192,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.689167,34.500008,POINT (-78.689167 34.500008),yellow,0,DUKE ENERGY PROGRESS EAST
6904,PP_60580,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.673331,35.219272,POINT (-78.673331 35.219272),yellow,0,DUKE ENERGY PROGRESS EAST
6905,PP_59934,Southeastern Power Administration,SEPA,3.4,SOLAR,-78.669479,35.21871,POINT (-78.669479 35.21871),yellow,0,DUKE ENERGY PROGRESS EAST
6906,PP_58782,Duke Energy Carolinas,DUK,5.0,SOLAR,-77.833611,35.437222,POINT (-77.833611 35.437222),yellow,0,DUKE ENERGY PROGRESS EAST
6909,PP_59606,Duke Energy Progress East,CPLE,3.5,SOLAR,-78.25,36.25,POINT (-78.25 36.25),yellow,0,DUKE ENERGY PROGRESS EAST
6910,PP_60798,Duke Energy Carolinas,DUK,1.6,SOLAR,-77.975668,34.290189,POINT (-77.975668 34.290189),yellow,0,DUKE ENERGY PROGRESS EAST
6911,PP_59825,Duke Energy Progress East,CPLE,5.0,WIND,-78.308,36.057,POINT (-78.30800000000001 36.057),darkcyan,0,DUKE ENERGY PROGRESS EAST
6912,PP_58273,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.28097,34.561146,POINT (-79.28097 34.561146),yellow,0,DUKE ENERGY PROGRESS EAST
6914,PP_60553,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.367806,36.265611,POINT (-78.367806 36.265611),yellow,0,DUKE ENERGY PROGRESS EAST
6917,PP_59109,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.701667,35.3025,POINT (-79.701667 35.3025),yellow,0,DUKE ENERGY PROGRESS EAST
6918,PP_62997,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.192464,35.905578,POINT (-78.192464 35.905578),yellow,0,DUKE ENERGY PROGRESS EAST
6919,PP_59593,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.415278,36.371111,POINT (-78.415278 36.371111),yellow,0,DUKE ENERGY PROGRESS EAST
6920,PP_60396,Duke Energy Carolinas,DUK,4.9,SOLAR,-78.9836,34.7716,POINT (-78.9836 34.7716),yellow,0,DUKE ENERGY PROGRESS EAST
6921,PP_61156,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.981,34.7691,POINT (-78.98099999999999 34.7691),yellow,0,DUKE ENERGY PROGRESS EAST
6922,PP_59604,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.459722,36.414722,POINT (-78.459722 36.414722),yellow,0,DUKE ENERGY PROGRESS EAST
6923,PP_60257,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.328294,36.395286,POINT (-78.328294 36.395286),yellow,0,DUKE ENERGY PROGRESS EAST
6924,PP_58746,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.823889,36.08,POINT (-78.82388899999999 36.08),yellow,0,DUKE ENERGY PROGRESS EAST
6925,PP_62602,Duke Energy Progress West,CPLW,5.0,SOLAR,-78.350802,35.015398,POINT (-78.350802 35.015398),yellow,0,DUKE ENERGY PROGRESS EAST
6930,PP_61085,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.031836,34.583119,POINT (-79.031836 34.583119),yellow,0,DUKE ENERGY PROGRESS EAST
6931,PP_59581,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.199722,36.079167,POINT (-79.19972199999999 36.079167),yellow,0,DUKE ENERGY PROGRESS EAST
6932,PP_63270,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.79,35.6,POINT (-79.79000000000001 35.6),yellow,0,DUKE ENERGY PROGRESS EAST
6936,PP_59505,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.9703,36.432,POINT (-77.97029999999999 36.432),yellow,0,DUKE ENERGY PROGRESS EAST
6937,PP_61287,"PJM Interconnection, LLC",PJM,5.0,SOLAR,-76.489357,36.160629,POINT (-76.489357 36.160629),yellow,0,DUKE ENERGY PROGRESS EAST
6938,PP_61842,"PJM Interconnection, LLC",PJM,5.0,SOLAR,-76.507778,36.114444,POINT (-76.507778 36.114444),yellow,0,DUKE ENERGY PROGRESS EAST
6939,PP_64311,"PJM Interconnection, LLC",PJM,4.0,SOLAR,-77.75,36.06,POINT (-77.75 36.06),yellow,0,DUKE ENERGY PROGRESS EAST
6940,PP_64477,Duke Energy Progress East,CPLE,2.4,SOLAR,-77.969554,35.504069,POINT (-77.969554 35.504069),yellow,0,DUKE ENERGY PROGRESS EAST
6941,PP_56938,Duke Energy Progress East,CPLE,1.2,SOLAR,-77.9814,34.2867,POINT (-77.98139999999999 34.2867),yellow,0,DUKE ENERGY PROGRESS EAST
6942,PP_59898,"PJM Interconnection, LLC",PJM,3.0,SOLAR,-77.409085,36.124961,POINT (-77.409085 36.124961),yellow,0,DUKE ENERGY PROGRESS EAST
6943,PP_58864,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.735833,35.558056,POINT (-78.735833 35.558056),yellow,0,DUKE ENERGY PROGRESS EAST
6944,PP_60638,"PJM Interconnection, LLC",PJM,16.0,SOLAR,-77.593,36.395,POINT (-77.593 36.395),yellow,0,DUKE ENERGY PROGRESS EAST
6945,PP_64476,Duke Energy Progress East,CPLE,4.9,SOLAR,-77.21041,34.810913,POINT (-77.21041 34.810913),yellow,0,DUKE ENERGY PROGRESS EAST
6946,PP_64273,Duke Energy Progress East,CPLE,4.5,SOLAR,-77.133295,35.160889,POINT (-77.133295 35.160889),yellow,0,DUKE ENERGY PROGRESS EAST
6947,PP_59824,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.181111,35.458333,POINT (-79.181111 35.458333),yellow,0,DUKE ENERGY PROGRESS EAST
6948,PP_60394,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.421185,34.745617,POINT (-78.42118499999999 34.745617),yellow,0,DUKE ENERGY PROGRESS EAST
6949,PP_60691,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.784627,35.7527,POINT (-79.784627 35.7527),yellow,0,DUKE ENERGY PROGRESS EAST
6950,PP_59648,"PJM Interconnection, LLC",PJM,5.0,SOLAR,-77.499167,35.858056,POINT (-77.499167 35.858056),yellow,0,DUKE ENERGY PROGRESS EAST
6951,PP_59583,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.681111,35.204444,POINT (-78.681111 35.204444),yellow,0,DUKE ENERGY PROGRESS EAST
6952,PP_60160,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.029612,36.066109,POINT (-78.029612 36.066109),yellow,0,DUKE ENERGY PROGRESS EAST
6955,PP_62786,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.327,35.701,POINT (-78.327 35.701),yellow,0,DUKE ENERGY PROGRESS EAST
6956,PP_59152,Duke Energy Carolinas,DUK,5.0,SOLAR,-77.661667,35.395833,POINT (-77.66166699999999 35.395833),yellow,0,DUKE ENERGY PROGRESS EAST
6958,PP_62540,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.2001,34.6705,POINT (-79.20010000000001 34.6705),yellow,0,DUKE ENERGY PROGRESS EAST
6959,PP_65111,Duke Energy Progress East,CPLE,2.6,SOLAR,-79.78992,35.75101,POINT (-79.78992 35.75101),yellow,0,DUKE ENERGY PROGRESS EAST
6961,PP_60429,Duke Energy Progress East,CPLE,3.7,SOLAR,-78.298796,36.06936,POINT (-78.298796 36.06936),yellow,0,DUKE ENERGY PROGRESS EAST
6962,PP_2714,Duke Energy Progress East,CPLE,84.0,HYDRO,-80.06483,35.206741,POINT (-80.06483 35.206741),royalblue,0,DUKE ENERGY PROGRESS EAST
6963,PP_65550,Duke Energy Progress East,CPLE,4.8,SOLAR,-79.136921,35.688268,POINT (-79.136921 35.688268),yellow,0,DUKE ENERGY PROGRESS EAST
6964,PP_61131,"PJM Interconnection, LLC",PJM,3.0,SOLAR,-77.615869,35.829572,POINT (-77.615869 35.829572),yellow,0,DUKE ENERGY PROGRESS EAST
6965,PP_59377,Duke Energy Progress East,CPLE,1.5,SOLAR,-77.969722,34.823889,POINT (-77.969722 34.823889),yellow,0,DUKE ENERGY PROGRESS EAST
6966,PP_59498,Duke Energy Carolinas,DUK,10.0,SOLAR,-78.1398,35.7998,POINT (-78.13979999999999 35.7998),yellow,0,DUKE ENERGY PROGRESS EAST
6967,PP_65549,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.186594,35.059582,POINT (-77.186594 35.059582),yellow,0,DUKE ENERGY PROGRESS EAST
6968,PP_63842,Duke Energy Progress East,CPLE,78.7,SOLAR,-77.2514,34.9915,POINT (-77.2514 34.9915),yellow,0,DUKE ENERGY PROGRESS EAST
6969,PP_60291,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.9282,35.87025,POINT (-79.9282 35.87025),yellow,0,DUKE ENERGY PROGRESS EAST
6971,PP_64366,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.20425,34.312472,POINT (-78.20425 34.312472),yellow,0,DUKE ENERGY PROGRESS EAST
6972,PP_65548,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.326891,35.713283,POINT (-78.326891 35.713283),yellow,0,DUKE ENERGY PROGRESS EAST
6974,PP_54897,"Alcoa Power Generating, Inc. - Yadkin Division",YAD,42.0,HYDRO,-80.1758,35.4856,POINT (-80.1758 35.4856),royalblue,0,DUKE ENERGY PROGRESS EAST
6975,PP_58670,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.104444,34.524444,POINT (-79.104444 34.524444),yellow,0,DUKE ENERGY PROGRESS EAST
6979,PP_60048,Duke Energy Carolinas,DUK,4.5,SOLAR,-77.105614,35.501688,POINT (-77.105614 35.501688),yellow,0,DUKE ENERGY PROGRESS EAST
6980,PP_60191,Duke Energy Carolinas,DUK,4.0,SOLAR,-77.13432,35.154273,POINT (-77.13432 35.154273),yellow,0,DUKE ENERGY PROGRESS EAST
6982,PP_60510,"PJM Interconnection, LLC",PJM,16.2,SOLAR,-76.46,36.22,POINT (-76.45999999999999 36.22),yellow,0,DUKE ENERGY PROGRESS EAST
6983,PP_59427,"PJM Interconnection, LLC",PJM,5.0,SOLAR,-76.461944,36.223056,POINT (-76.461944 36.223056),yellow,0,DUKE ENERGY PROGRESS EAST
6985,PP_54276,Duke Energy Carolinas,DUK,32.0,COAL,-79.0617,35.9069,POINT (-79.0617 35.9069),grey,0,DUKE ENERGY PROGRESS EAST
6986,PP_58812,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.883889,35.781944,POINT (-77.883889 35.781944),yellow,0,DUKE ENERGY PROGRESS EAST
6987,PP_58526,Duke Energy Progress East,CPLE,9.6,BIOMASS,-79.964939,35.332974,POINT (-79.964939 35.332974),forestgreen,0,DUKE ENERGY PROGRESS EAST
6988,PP_64674,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.527499,34.984045,POINT (-78.52749900000001 34.984045),yellow,0,DUKE ENERGY PROGRESS EAST
6989,PP_59761,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.880517,35.776992,POINT (-77.880517 35.776992),yellow,0,DUKE ENERGY PROGRESS EAST
6990,PP_59928,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.411966,36.258478,POINT (-78.41196600000001 36.258478),yellow,0,DUKE ENERGY PROGRESS EAST
6993,PP_59190,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.080278,35.823333,POINT (-79.08027800000001 35.823333),yellow,0,DUKE ENERGY PROGRESS EAST
6994,PP_59605,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.343056,36.325,POINT (-78.343056 36.325),yellow,0,DUKE ENERGY PROGRESS EAST
6996,PP_60920,Duke Energy Progress East,CPLE,2.0,SOLAR,-78.962159,34.934886,POINT (-78.962159 34.934886),yellow,0,DUKE ENERGY PROGRESS EAST
6997,PP_2716,Duke Energy Progress East,CPLE,163.0,OIL,-78.97552,34.587538,POINT (-78.97552 34.587538),darkviolet,0,DUKE ENERGY PROGRESS EAST
6999,PP_62627,Duke Energy Progress East,CPLE,2.2,SOLAR,-80.122015,35.102174,POINT (-80.122015 35.102174),yellow,0,DUKE ENERGY PROGRESS EAST
7000,PP_61087,Duke Energy Progress East,CPLE,5.0,SOLAR,-80.09732,34.99115,POINT (-80.09732 34.99115),yellow,0,DUKE ENERGY PROGRESS EAST
7001,PP_60575,Duke Energy Progress East,CPLE,5.0,SOLAR,-80.093192,35.023406,POINT (-80.093192 35.023406),yellow,0,DUKE ENERGY PROGRESS EAST
7002,PP_60576,Duke Energy Progress East,CPLE,5.0,SOLAR,-80.051028,34.969356,POINT (-80.051028 34.969356),yellow,0,DUKE ENERGY PROGRESS EAST
7003,PP_61129,Duke Energy Progress East,CPLE,5.0,SOLAR,-80.028987,34.973863,POINT (-80.028987 34.973863),yellow,0,DUKE ENERGY PROGRESS EAST
7004,PP_58862,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.956739,36.458658,POINT (-78.956739 36.458658),yellow,0,DUKE ENERGY PROGRESS EAST
7005,PP_59688,Duke Energy Progress East,CPLE,9.0,BIOMASS,-78.854,35.674,POINT (-78.854 35.674),forestgreen,0,DUKE ENERGY PROGRESS EAST
7006,PP_61536,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.312403,35.814236,POINT (-78.312403 35.814236),yellow,0,DUKE ENERGY PROGRESS EAST
7007,PP_59050,Duke Energy Carolinas,DUK,2.0,SOLAR,-77.97173,34.75813,POINT (-77.97172999999999 34.75813),yellow,0,DUKE ENERGY PROGRESS EAST
7009,PP_59603,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.048889,34.496944,POINT (-79.048889 34.496944),yellow,0,DUKE ENERGY PROGRESS EAST
7011,PP_57607,Duke Energy Carolinas,DUK,2.0,OIL,-79.9708,35.9678,POINT (-79.9708 35.9678),darkviolet,0,DUKE ENERGY PROGRESS EAST
7012,PP_62223,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.369,35.252,POINT (-78.369 35.252),yellow,0,DUKE ENERGY PROGRESS EAST
7013,PP_58312,Duke Energy Progress East,CPLE,4.0,SOLAR,-78.171111,36.415,POINT (-78.171111 36.415),yellow,0,DUKE ENERGY PROGRESS EAST
7014,PP_62100,Duke Energy Progress East,CPLE,4.9,SOLAR,-78.178,36.412,POINT (-78.178 36.412),yellow,0,DUKE ENERGY PROGRESS EAST
7015,PP_58848,Duke Energy Progress East,CPLE,65.0,SOLAR,-78.125833,35.005556,POINT (-78.125833 35.005556),yellow,0,DUKE ENERGY PROGRESS EAST
7016,PP_59119,Duke Energy Carolinas,DUK,2.0,SOLAR,-78.11,35.01,POINT (-78.11 35.01),yellow,0,DUKE ENERGY PROGRESS EAST
7017,PP_59120,Duke Energy Carolinas,DUK,2.0,SOLAR,-78.05,35.01,POINT (-78.05 35.01),yellow,0,DUKE ENERGY PROGRESS EAST
7018,PP_58845,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.053611,35.565278,POINT (-77.053611 35.565278),yellow,0,DUKE ENERGY PROGRESS EAST
7019,PP_58846,Duke Energy Progress East,CPLE,5.0,SOLAR,-76.833611,35.499444,POINT (-76.833611 35.499444),yellow,0,DUKE ENERGY PROGRESS EAST
7020,PP_58135,Duke Energy Progress East,CPLE,12.4,SOLAR,-76.8484,35.5052,POINT (-76.8484 35.5052),yellow,0,DUKE ENERGY PROGRESS EAST
7023,PP_59153,"PJM Interconnection, LLC",PJM,20.0,SOLAR,-77.721389,36.129722,POINT (-77.721389 36.129722),yellow,0,DUKE ENERGY PROGRESS EAST
7024,PP_58317,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.335278,34.726944,POINT (-79.335278 34.726944),yellow,0,DUKE ENERGY PROGRESS EAST
7025,PP_60602,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.019026,35.221083,POINT (-78.019026 35.221083),yellow,0,DUKE ENERGY PROGRESS EAST
7026,PP_60598,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.07948,35.31556,POINT (-78.07948 35.31556),yellow,0,DUKE ENERGY PROGRESS EAST
7027,PP_60597,Duke Energy Carolinas,DUK,5.0,SOLAR,-77.871225,35.324377,POINT (-77.871225 35.324377),yellow,0,DUKE ENERGY PROGRESS EAST
7028,PP_65547,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.919201,35.416191,POINT (-77.919201 35.416191),yellow,0,DUKE ENERGY PROGRESS EAST
7029,PP_59584,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.291129,35.511698,POINT (-78.291129 35.511698),yellow,0,DUKE ENERGY PROGRESS EAST
7030,PP_62595,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.354999,35.734581,POINT (-78.35499900000001 35.734581),yellow,0,DUKE ENERGY PROGRESS EAST
7032,PP_59112,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.503747,35.720841,POINT (-79.503747 35.720841),yellow,0,DUKE ENERGY PROGRESS EAST
7033,PP_50254,"PJM Interconnection, LLC",PJM,28.3,BIOMASS,-77.6414,36.4769,POINT (-77.6414 36.4769),forestgreen,0,DUKE ENERGY PROGRESS EAST
7035,PP_50188,Duke Energy Progress East,CPLE,38.1,BIOMASS,-77.1144,35.212,POINT (-77.1144 35.212),forestgreen,0,DUKE ENERGY PROGRESS EAST
7036,PP_59526,"PJM Interconnection, LLC",PJM,12.0,SOLAR,-77.734444,36.127222,POINT (-77.734444 36.127222),yellow,0,DUKE ENERGY PROGRESS EAST
7037,PP_60438,"PJM Interconnection, LLC",PJM,3.4,SOLAR,-77.725147,36.115542,POINT (-77.72514700000001 36.115542),yellow,0,DUKE ENERGY PROGRESS EAST
7038,PP_58341,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.188297,35.907144,POINT (-79.18829700000001 35.907144),yellow,0,DUKE ENERGY PROGRESS EAST
7040,PP_60364,Duke Energy Carolinas,DUK,5.0,BIOMASS,-79.723622,36.10447,POINT (-79.72362200000001 36.10447),forestgreen,0,DUKE ENERGY PROGRESS EAST
7041,PP_62544,"PJM Interconnection, LLC",PJM,80.6,SOLAR,-76.763849,35.596814,POINT (-76.76384899999999 35.596814),yellow,0,DUKE ENERGY PROGRESS EAST
7042,PP_60287,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.9697,34.70249,POINT (-77.9697 34.70249),yellow,0,DUKE ENERGY PROGRESS EAST
7046,PP_58342,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.873611,35.803611,POINT (-77.873611 35.803611),yellow,0,DUKE ENERGY PROGRESS EAST
7047,PP_61274,Duke Energy Progress East,CPLE,3.4,SOLAR,-77.9,35.7,POINT (-77.90000000000001 35.7),yellow,0,DUKE ENERGY PROGRESS EAST
7048,PP_61275,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.016,35.683,POINT (-78.01600000000001 35.683),yellow,0,DUKE ENERGY PROGRESS EAST
7049,PP_61276,Duke Energy Progress East,CPLE,10.0,SOLAR,-78,35.78,POINT (-78 35.78),yellow,0,DUKE ENERGY PROGRESS EAST
