,name,typ,node,M2S_node,maxcap,Gen_MWh,Weights,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn,Long,Lat,geometry,index_right,NAME
251,PP_3262_4,hydro,275,n_275,10000.0,193.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.91004879,34.95800534,POINT (-82.91004879 34.95800534),1,DUKE ENERGY CAROLINAS
252,PP_3267_1,hydro,28107,n_28107,10000.0,0.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.52697983,34.84019176,POINT (-82.52697983 34.84019176),1,DUKE ENERGY CAROLINAS
253,PP_3267_2,hydro,28107,n_28107,10000.0,0.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.52697983,34.84019176,POINT (-82.52697983 34.84019176),1,DUKE ENERGY CAROLINAS
254,PP_3267_3,hydro,28107,n_28107,10000.0,0.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.52697983,34.84019176,POINT (-82.52697983 34.84019176),1,DUKE ENERGY CAROLINAS
255,PP_3267_4,hydro,28107,n_28107,10000.0,0.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.52697983,34.84019176,POINT (-82.52697983 34.84019176),1,DUKE ENERGY CAROLINAS
256,PP_3270_1,hydro,17955,n_17955,10000.0,18.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.70230187,34.33459319,POINT (-80.70230187 34.33459319),1,DUKE ENERGY CAROLINAS
257,PP_3270_2,hydro,17955,n_17955,10000.0,18.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.70230187,34.33459319,POINT (-80.70230187 34.33459319),1,DUKE ENERGY CAROLINAS
258,PP_3270_3,hydro,17955,n_17955,10000.0,18.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.70230187,34.33459319,POINT (-80.70230187 34.33459319),1,DUKE ENERGY CAROLINAS
259,PP_3270_4,hydro,17955,n_17955,10000.0,18.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.70230187,34.33459319,POINT (-80.70230187 34.33459319),1,DUKE ENERGY CAROLINAS
260,PP_3270_5,hydro,17955,n_17955,10000.0,18.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.70230187,34.33459319,POINT (-80.70230187 34.33459319),1,DUKE ENERGY CAROLINAS
261,PP_3271_1,hydro,28108,n_28108,10000.0,15.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.00790242,35.02477231,POINT (-81.00790241999999 35.02477231),1,DUKE ENERGY CAROLINAS
262,PP_3271_2,hydro,28108,n_28108,10000.0,15.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.00790242,35.02477231,POINT (-81.00790241999999 35.02477231),1,DUKE ENERGY CAROLINAS
263,PP_3271_3,hydro,28108,n_28108,10000.0,15.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.00790242,35.02477231,POINT (-81.00790241999999 35.02477231),1,DUKE ENERGY CAROLINAS
264,PP_3271_4,hydro,28108,n_28108,10000.0,15.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.00790242,35.02477231,POINT (-81.00790241999999 35.02477231),1,DUKE ENERGY CAROLINAS
265,PP_3272_1,hydro,18262,n_18262,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
266,PP_3272_2,hydro,18262,n_18262,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
267,PP_3272_3,hydro,18262,n_18262,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
268,PP_3272_4,hydro,18262,n_18262,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
269,PP_3275_2,hydro,18262,n_18262,10000.0,4.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
270,PP_3275_HY1,hydro,18262,n_18262,10000.0,4.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
271,PP_3275_HY3,hydro,18262,n_18262,10000.0,4.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
272,PP_3275_HY4,hydro,18262,n_18262,10000.0,4.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
273,PP_3275_HY5,hydro,18262,n_18262,10000.0,1.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.45462493,35.07278199,POINT (-81.45462492999999 35.07278199),1,DUKE ENERGY CAROLINAS
274,PP_3289_1,hydro,18302,n_18302,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
275,PP_3289_2,hydro,18302,n_18302,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
276,PP_3289_3,hydro,18302,n_18302,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
277,PP_3289_4,hydro,18302,n_18302,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
278,PP_3290_1,hydro,9961,n_9961,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33094584,34.26710771,POINT (-81.33094584 34.26710771),1,DUKE ENERGY CAROLINAS
279,PP_3290_2,hydro,9961,n_9961,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33094584,34.26710771,POINT (-81.33094584 34.26710771),1,DUKE ENERGY CAROLINAS
280,PP_3290_4,hydro,9961,n_9961,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33094584,34.26710771,POINT (-81.33094584 34.26710771),1,DUKE ENERGY CAROLINAS
281,PP_3290_5,hydro,9961,n_9961,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33094584,34.26710771,POINT (-81.33094584 34.26710771),1,DUKE ENERGY CAROLINAS
282,PP_3290_6,hydro,9961,n_9961,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33094584,34.26710771,POINT (-81.33094584 34.26710771),1,DUKE ENERGY CAROLINAS
290,PP_50890_GEN1,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),1,DUKE ENERGY CAROLINAS
291,PP_50890_GEN2,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),1,DUKE ENERGY CAROLINAS
292,PP_50890_GEN3,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),1,DUKE ENERGY CAROLINAS
293,PP_50890_GEN4,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),1,DUKE ENERGY CAROLINAS
294,PP_52049_1H,hydro,4536,n_4536,10000.0,0.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.89641113,35.00640254,POINT (-81.89641113 35.00640254),1,DUKE ENERGY CAROLINAS
295,PP_52049_2V,hydro,4536,n_4536,10000.0,0.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.89641113,35.00640254,POINT (-81.89641113 35.00640254),1,DUKE ENERGY CAROLINAS
296,PP_54675_DI2,oil,4536,n_4536,2.0,2.0,,9.492011943,0.76,2.0,0.881726316,140,2.0,1,1,-81.89641113,35.00640254,POINT (-81.89641113 35.00640254),1,DUKE ENERGY CAROLINAS
297,PP_54801_GEN1,hydro,7011,n_7011,10000.0,0.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.83298953,36.33079194,POINT (-79.83298953000001 36.33079194),1,DUKE ENERGY CAROLINAS
298,PP_54801_GEN2,hydro,7011,n_7011,10000.0,0.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.83298953,36.33079194,POINT (-79.83298953000001 36.33079194),1,DUKE ENERGY CAROLINAS
299,PP_54801_GEN3,hydro,7011,n_7011,10000.0,0.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.83298953,36.33079194,POINT (-79.83298953000001 36.33079194),1,DUKE ENERGY CAROLINAS
300,PP_54894_YN1,hydro,15692,n_15692,10000.0,24.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
301,PP_54894_YN2,hydro,15692,n_15692,10000.0,24.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
302,PP_54894_YN3,hydro,15692,n_15692,10000.0,29.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
303,PP_54894_YN4,hydro,15692,n_15692,10000.0,30.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
304,PP_54895_YF1,hydro,15692,n_15692,10000.0,9.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
305,PP_54895_YF2,hydro,15692,n_15692,10000.0,11.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
306,PP_54895_YF3,hydro,15692,n_15692,10000.0,11.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
307,PP_54896_HR1,hydro,15641,n_15641,10000.0,11.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.29108041,35.74591077,POINT (-80.29108041000001 35.74591077),1,DUKE ENERGY CAROLINAS
308,PP_54896_HR2,hydro,15641,n_15641,10000.0,11.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.29108041,35.74591077,POINT (-80.29108041000001 35.74591077),1,DUKE ENERGY CAROLINAS
309,PP_54896_HR3,hydro,15641,n_15641,10000.0,11.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.29108041,35.74591077,POINT (-80.29108041000001 35.74591077),1,DUKE ENERGY CAROLINAS
310,PP_54897_TT1,hydro,15692,n_15692,10000.0,14.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
311,PP_54897_TT2,hydro,15692,n_15692,10000.0,14.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
312,PP_54897_TT3,hydro,15692,n_15692,10000.0,14.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
313,PP_54898_1,hydro,7798,n_7798,10000.0,22.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
314,PP_54898_2,hydro,7798,n_7798,10000.0,22.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
315,PP_54899_1A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
316,PP_54899_2A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
317,PP_54899_3A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
318,PP_54899_4A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
319,PP_54899_5,hydro,7798,n_7798,10000.0,30.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),1,DUKE ENERGY CAROLINAS
320,PP_58257_UP1,hydro,4478,n_4478,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.74959523,34.89580782,POINT (-81.74959523 34.89580782),1,DUKE ENERGY CAROLINAS
321,PP_58390_EMOD,hydro,29973,n_29973,10000.0,2.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.04736413,35.59422791,POINT (-79.04736413000001 35.59422791),1,DUKE ENERGY CAROLINAS
322,PP_58390_WMOD,hydro,29973,n_29973,10000.0,2.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.04736413,35.59422791,POINT (-79.04736413000001 35.59422791),1,DUKE ENERGY CAROLINAS
323,PP_6126_1,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
324,PP_6126_2,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
325,PP_6126_3,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
326,PP_6126_4,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
327,PP_6126_5,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
328,PP_6126_6,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
329,PP_6126_7,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
330,PP_6126_8,hydro,29011,n_29011,10000.0,73.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
331,PP_6438_1,hydro,13721,n_13721,10000.0,1.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.16695226,35.08793304,POINT (-83.16695226 35.08793304),1,DUKE ENERGY CAROLINAS
332,PP_6517_1,hydro,29228,n_29228,10000.0,78.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
333,PP_6517_2,hydro,29228,n_29228,10000.0,78.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
334,PP_7125_1,hydro,7797,n_7797,10000.0,420.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.99919411,34.99819713,POINT (-82.99919411 34.99819713),1,DUKE ENERGY CAROLINAS
335,PP_7125_2,hydro,7797,n_7797,10000.0,420.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.99919411,34.99819713,POINT (-82.99919411 34.99819713),1,DUKE ENERGY CAROLINAS
336,PP_7125_3,hydro,7797,n_7797,10000.0,324.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.99919411,34.99819713,POINT (-82.99919411 34.99819713),1,DUKE ENERGY CAROLINAS
337,PP_7125_4,hydro,7797,n_7797,10000.0,324.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.99919411,34.99819713,POINT (-82.99919411 34.99819713),1,DUKE ENERGY CAROLINAS
339,PP_3265_1,nuc,29228,n_29228,10000.0,886.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
340,PP_3265_2,nuc,29228,n_29228,10000.0,886.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
341,PP_3265_3,nuc,29228,n_29228,10000.0,893.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
344,PP_6015_1,nuc,319,n_319,10000.0,950.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.95188606,35.6322294,POINT (-78.95188606000001 35.6322294),1,DUKE ENERGY CAROLINAS
345,PP_6036_1,nuc,28505,n_28505,10000.0,1205.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.0750101,35.05152814,POINT (-81.0750101 35.05152814),1,DUKE ENERGY CAROLINAS
346,PP_6036_2,nuc,28505,n_28505,10000.0,1205.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.0750101,35.05152814,POINT (-81.0750101 35.05152814),1,DUKE ENERGY CAROLINAS
347,PP_6038_1,nuc,6652,n_6652,10000.0,1220.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.94868845,35.43283109,POINT (-80.94868845000001 35.43283109),1,DUKE ENERGY CAROLINAS
348,PP_6038_2,nuc,6652,n_6652,10000.0,1220.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.94868845,35.43283109,POINT (-80.94868845000001 35.43283109),1,DUKE ENERGY CAROLINAS
349,PP_6127_1,nuc,29011,n_29011,10000.0,1029.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.31451534,34.29740176,POINT (-81.31451534 34.29740176),1,DUKE ENERGY CAROLINAS
350,oil_10017,oil,10017,n_10017,4.0,4.0,,18.0,1.52,2.0,3.344090542,280,4.0,1,1,-80.98911393,35.77993184,POINT (-80.98911393 35.77993184),1,DUKE ENERGY CAROLINAS
351,oil_13843,oil,13843,n_13843,1.8,1.8,,18.0,0.684,2.0,1.504840744,126,1.8,1,1,-81.7473789,35.72882344,POINT (-81.7473789 35.72882344),1,DUKE ENERGY CAROLINAS
352,oil_14301,oil,14301,n_14301,1.3,1.3,,149.0,0.494,2.0,8.996532471,91,1.3,1,1,-81.67633516,35.74197524,POINT (-81.67633515999999 35.74197524),1,DUKE ENERGY CAROLINAS
353,oil_14508,oil,14508,n_14508,1.3,1.3,,18.0,0.494,2.0,1.086829426,91,1.3,1,1,-82.68568059,34.37432082,POINT (-82.68568059 34.37432082),1,DUKE ENERGY CAROLINAS
354,oil_14783,oil,14783,n_14783,1.8,1.8,,23.69230769,0.684,2.0,1.980730551,126,1.8,1,1,-81.72358526,35.73170489,POINT (-81.72358525999999 35.73170489),1,DUKE ENERGY CAROLINAS
355,oil_15511,oil,15511,n_15511,2.0,2.0,,8.11,0.76,2.0,0.753349286,140,2.0,1,1,-81.8133308,35.3900478,POINT (-81.8133308 35.3900478),1,DUKE ENERGY CAROLINAS
356,oil_15630,oil,15630,n_15630,3.6,3.6,,18.22,1.368,2.0,3.046466483,252,3.6,1,1,-81.27065689,35.61108656,POINT (-81.27065689 35.61108656),1,DUKE ENERGY CAROLINAS
357,oil_15641,oil,15641,n_15641,3.6,3.6,,8.11,1.368,2.0,1.356028715,252,3.6,1,1,-80.29108041,35.74591077,POINT (-80.29108041000001 35.74591077),1,DUKE ENERGY CAROLINAS
358,oil_15692,oil,15692,n_15692,5.4,5.4,,16.882,2.052,2.0,4.234120239,378,5.4,1,1,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
359,oil_15782,oil,15782,n_15782,1.8,1.8,,17.722,0.684,2.0,1.481599314,126,1.8,1,1,-80.56273965,34.99287758,POINT (-80.56273965 34.99287758),1,DUKE ENERGY CAROLINAS
360,oil_17246,oil,17246,n_17246,2.9,2.9,,10.32,1.102,2.0,1.390026968,203,2.9,1,1,-82.49107049,34.53119555,POINT (-82.49107049 34.53119555),1,DUKE ENERGY CAROLINAS
361,oil_18302,oil,18302,n_18302,5.8,5.8,,10.232,2.204,2.0,2.756348051,406,5.8,1,1,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
362,oil_18690,oil,18690,n_18690,2.2,2.2,,20.745,0.836,2.0,2.119735392,154,2.2,1,1,-81.39484834,35.75315446,POINT (-81.39484834 35.75315446),1,DUKE ENERGY CAROLINAS
363,oil_21285,oil,21285,n_21285,2.2,2.2,,18.0,0.836,2.0,1.839249798,154,2.2,1,1,-80.87821482,35.45803497,POINT (-80.87821482 35.45803497),1,DUKE ENERGY CAROLINAS
365,oil_28471,oil,28471,n_28471,2.2,2.2,,18.0,0.836,2.0,1.839249798,154,2.2,1,1,-80.8317783,35.38378569,POINT (-80.8317783 35.38378569),1,DUKE ENERGY CAROLINAS
366,oil_28504,oil,28504,n_28504,5.8,5.8,,10.2143,2.204,2.0,2.751579935,406,5.8,1,1,-81.12147576,34.99772729,POINT (-81.12147576 34.99772729),1,DUKE ENERGY CAROLINAS
367,oil_29228,oil,29228,n_29228,12.9,12.9,,9.524,4.902,2.0,5.706300365,903,12.9,1,1,-82.89810183,34.79327562,POINT (-82.89810183 34.79327562),1,DUKE ENERGY CAROLINAS
368,oil_29477,oil,29477,n_29477,2.2,2.2,,8.11,0.836,2.0,0.828684214,154,2.2,1,1,-80.58292347,35.55949599,POINT (-80.58292347 35.55949599),1,DUKE ENERGY CAROLINAS
369,oil_30212,oil,30212,n_30212,2.2,2.2,,18.962,0.836,2.0,1.937547482,154,2.2,1,1,-81.63702098,35.72666787,POINT (-81.63702098 35.72666787),1,DUKE ENERGY CAROLINAS
370,oil_31224,oil,31224,n_31224,1.8,1.8,,8.11,0.684,2.0,0.678014357,126,1.8,1,1,-81.66268868,35.72095461,POINT (-81.66268868 35.72095461),1,DUKE ENERGY CAROLINAS
371,oil_4459,oil,4459,n_4459,1.8,1.8,,18.0,0.684,2.0,1.504840744,126,1.8,1,1,-80.8839216,35.17446826,POINT (-80.88392159999999 35.17446826),1,DUKE ENERGY CAROLINAS
372,oil_4475,oil,4475,n_4475,1.8,1.8,,10.3333,0.684,2.0,0.86388727,126,1.8,1,1,-81.19020942,35.2240775,POINT (-81.19020942 35.2240775),1,DUKE ENERGY CAROLINAS
373,oil_4478,oil,4478,n_4478,12.6,12.6,,12.731,4.788,2.0,7.45038292,882,12.6,1,1,-81.74959523,34.89580782,POINT (-81.74959523 34.89580782),1,DUKE ENERGY CAROLINAS
374,oil_4496,oil,4496,n_4496,1.8,1.8,,8.11,0.684,2.0,0.678014357,126,1.8,1,1,-81.54413172,35.25780322,POINT (-81.54413172 35.25780322),1,DUKE ENERGY CAROLINAS
375,oil_4517,oil,4517,n_4517,24.1,24.1,,15.7987,9.158,2.0,17.68413925,1687,24.1,1,1,-81.23349471,35.28143236,POINT (-81.23349471 35.28143236),1,DUKE ENERGY CAROLINAS
376,oil_6954,oil,6954,n_6954,1.8,1.8,,8.11,0.684,2.0,0.678014357,126,1.8,1,1,-80.32843427,35.80584444,POINT (-80.32843427 35.80584444),1,DUKE ENERGY CAROLINAS
377,oil_7031,oil,7031,n_7031,10.8,10.8,,9.546,4.104,2.0,4.788403247,756,10.8,1,1,-79.81288699,35.89339521,POINT (-79.81288699 35.89339521),1,DUKE ENERGY CAROLINAS
378,oil_7041,oil,7041,n_7041,11.0,11.0,,13.165,4.18,2.0,6.72603433,770,11.0,1,1,-80.01383962,36.01823764,POINT (-80.01383962 36.01823764),1,DUKE ENERGY CAROLINAS
394,n_10014_solar,solar,10014,n_10014,10000.0,6.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41002994,35.72128648,POINT (-81.41002994 35.72128648),1,DUKE ENERGY CAROLINAS
395,n_10015_solar,solar,10015,n_10015,10000.0,6.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.08642536,35.81680057,POINT (-79.08642536000001 35.81680057),1,DUKE ENERGY CAROLINAS
396,n_10017_solar,solar,10017,n_10017,10000.0,11.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.98911393,35.77993184,POINT (-80.98911393 35.77993184),1,DUKE ENERGY CAROLINAS
399,n_10051_solar,solar,10051,n_10051,10000.0,4.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.16359865,35.08941424,POINT (-80.16359865 35.08941424),1,DUKE ENERGY CAROLINAS
400,n_10052_solar,solar,10052,n_10052,10000.0,40.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.08504342,34.99204659,POINT (-80.08504342000001 34.99204659),1,DUKE ENERGY CAROLINAS
403,n_10058_solar,solar,10058,n_10058,10000.0,45.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.31949704,36.40812863,POINT (-79.31949704 36.40812863),1,DUKE ENERGY CAROLINAS
405,n_10707_solar,solar,10707,n_10707,10000.0,40.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.61509641,36.29678422,POINT (-78.61509641000001 36.29678422),1,DUKE ENERGY CAROLINAS
406,n_11731_solar,solar,11731,n_11731,10000.0,8.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.44809707,35.310305,POINT (-82.44809707 35.310305),1,DUKE ENERGY CAROLINAS
407,n_11742_solar,solar,11742,n_11742,10000.0,6.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.8950779,35.34941971,POINT (-81.8950779 35.34941971),1,DUKE ENERGY CAROLINAS
411,n_14001_solar,solar,14001,n_14001,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.40140283,34.78463653,POINT (-82.40140282999999 34.78463653),1,DUKE ENERGY CAROLINAS
412,n_14031_solar,solar,14031,n_14031,10000.0,6.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.14270615,34.95229419,POINT (-82.14270615 34.95229419),1,DUKE ENERGY CAROLINAS
413,n_14258_solar,solar,14258,n_14258,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.42925198,35.77070554,POINT (-81.42925198 35.77070554),1,DUKE ENERGY CAROLINAS
