,Plant_id,Plant nameplate capacity (MW),Plant primary fuel category,Long,Lat,geometry,Color,eGRID_BA,index_right,BA_ID,nearest_node,near_st_2,changes?,Assume_BA,distance_to_nearest_node,distance_2,Total_Capacity,Weight
272,PP_58943,20.0,SOLAR,-77.711389,36.441944,POINT (-77.711389 36.441944),yellow,PJM,2,CPLE,n_10054,n_10054,No,CPLE,0.05162059,0.05162059,2632.4,0.007597629539583649
273,PP_61877,4.9,SOLAR,-77.213772,34.800947,POINT (-77.213772 34.800947),yellow,DUK,319,CPLE,n_9454,n_9454,No,DUK,0.016127351,0.016127351,2361.4,0.0020750402303718134
274,PP_59512,4.0,SOLAR,-78.5108,35.3965,POINT (-78.5108 35.3965),yellow,CPLE,376,CPLE,n_6901,n_6901,No,CPLE,0.035101811,0.035101811,2632.4,0.00151952590791673
275,PP_59337,5.0,SOLAR,-78.100833,35.211944,POINT (-78.100833 35.211944),yellow,CPLE,803,CPLE,n_18868,n_18868,No,CPLE,0.019919832,0.019919832,2632.4,0.0018994073848959123
276,PP_6015,950.9,NUCLEAR,-78.9556,35.6334,POINT (-78.9556 35.6334),cyan,CPLE,304,Overlapping,n_319,n_319,No,CPLE,0.003894054,0.003894054,3722.7,0.2554328847341983
277,PP_63975,5.0,SOLAR,-78.524535,34.984262,POINT (-78.524535 34.984262),yellow,CPLE,858,CPLE,n_13956,n_13956,No,CPLE,0.183082806,0.183082806,2632.4,0.0018994073848959123
278,PP_64144,80.0,SOLAR,-77.64,35.9,POINT (-77.64 35.9),yellow,PJM,403,CPLE,n_6663,n_6663,No,CPLE,0.065850828,0.065850828,2632.4,0.030390518158334597
279,PP_63299,2.0,SOLAR,-77.784167,34.90389,POINT (-77.784167 34.90389),yellow,CPLE,59,CPLE,n_16404,n_16404,No,CPLE,0.159470569,0.159470569,2632.4,0.000759762953958365
280,PP_10258,1.5,HYDRO,-79.3244,35.9483,POINT (-79.3244 35.9483),royalblue,DUK,71,DUK,n_1851,n_1851,No,DUK,0.231684779,0.231684779,5094.8,0.00029441783779539924
281,PP_62951,65.0,SOLAR,-78.105,36.533,POINT (-78.105 36.533),yellow,PJM,763,CPLE,n_6400,n_6400,No,CPLE,0.063659999,0.063659999,2632.4,0.024692296003646863
282,PP_63974,3.0,SOLAR,-80.737407,36.388216,POINT (-80.737407 36.388216),yellow,DUK,72,DUK,n_29661,n_29661,No,DUK,0.113187796,0.113187796,2361.4,0.0012704327941051917
283,PP_58332,5.0,SOLAR,-81.235278,35.525833,POINT (-81.235278 35.525833),yellow,DUK,863,DUK,n_15630,n_15630,No,DUK,0.092302954,0.092302954,2361.4,0.0021173879901753194
284,PP_61255,4.9,SOLAR,-79.915,35.343,POINT (-79.915 35.343),yellow,CPLE,682,CPLE,n_29983,n_29983,No,CPLE,0.020705915,0.020705915,2632.4,0.0018614192371979943
285,PP_60121,1.9,SOLAR,-78.59453,35.560002,POINT (-78.59453 35.560002),yellow,DUK,379,CPLE,n_7618,n_7618,No,DUK,0.054037083,0.054037083,2361.4,0.0008046074362666214
286,PP_62539,2.0,SOLAR,-79.419519,35.13432,POINT (-79.419519 35.13432),yellow,CPLE,593,CPLE,n_29016,n_29016,No,CPLE,0.140005742,0.140005742,2632.4,0.000759762953958365
287,PP_60577,5.0,SOLAR,-79.909719,35.376236,POINT (-79.909719 35.376236),yellow,CPLE,682,CPLE,n_15689,n_15689,No,CPLE,0.032439353,0.032439353,2632.4,0.0018994073848959123
288,PP_60157,4.5,SOLAR,-78.221475,34.308744,POINT (-78.221475 34.308744),yellow,DUK,586,CPLE,n_30413,n_30413,No,DUK,0.015335478,0.015335478,2361.4,0.0019056491911577877
289,PP_65552,5.0,SOLAR,-79.577907,35.859618,POINT (-79.577907 35.859618),yellow,CPLE,909,Overlapping,n_28211,n_28211,No,CPLE,0.071423242,0.071423242,2632.4,0.0018994073848959123
290,PP_60778,5.0,SOLAR,-79.474542,34.784039,POINT (-79.474542 34.784039),yellow,DUK,360,CPLE,n_29001,n_29001,No,DUK,0.01824703,0.01824703,2361.4,0.0021173879901753194
291,PP_59829,5.0,SOLAR,-78.009167,34.802222,POINT (-78.009167 34.802222),yellow,CPLE,57,CPLE,n_9872,n_9872,No,CPLE,0.033823154,0.033823154,2632.4,0.0018994073848959123
292,PP_56059,1.8,OIL,-79.990124,35.924393,POINT (-79.990124 35.924393),darkviolet,DUK,834,DUK,n_7041,n_7041,No,DUK,0.096794871,0.096794871,140.0,0.012857142857142857
293,PP_57196,1.8,OIL,-79.96,35.97,POINT (-79.96 35.97),darkviolet,DUK,834,DUK,n_7041,n_7041,No,DUK,0.072288136,0.072288136,140.0,0.012857142857142857
294,PP_56260,3.6,OIL,-79.9497,35.9861,POINT (-79.9497 35.9861),darkviolet,DUK,834,DUK,n_7041,n_7041,No,DUK,0.071740635,0.071740635,140.0,0.025714285714285714
295,PP_54896,33.0,HYDRO,-80.2339,35.6008,POINT (-80.2339 35.6008),royalblue,YAD,204,DUK,n_15641,n_15641,No,DUK,0.155970301,0.155970301,5094.8,0.0064771924314987826
296,PP_10550,1.8,HYDRO,-81.201002,35.394254,POINT (-81.201002 35.394254),royalblue,DUK,109,DUK,n_4517,n_4517,No,DUK,0.117407405,0.117407405,5094.8,0.0003533014053544791
297,PP_59163,5.0,SOLAR,-77.451944,35.363889,POINT (-77.451944 35.363889),yellow,CPLE,106,CPLE,n_6679,n_6679,No,CPLE,0.010187963,0.010187963,2632.4,0.0018994073848959123
298,PP_59487,4.9,SOLAR,-77.99,35.433889,POINT (-77.99 35.433889),yellow,DUK,772,CPLE,n_6661,n_6661,No,DUK,0.119307777,0.119307777,2361.4,0.0020750402303718134
299,PP_2780,165.6,HYDRO,-84.177533,35.150864,POINT (-84.177533 35.150864),royalblue,TVA,850,DUK,n_1081,n_1063,Yes,DUK,0.959099757,0.08359236,5094.8,0.032503729292612075
300,PP_63695,2.0,SOLAR,-79.132926,34.662627,POINT (-79.132926 34.662627),yellow,CPLE,878,CPLE,n_9850,n_9850,No,CPLE,0.079723427,0.079723427,2632.4,0.000759762953958365
301,PP_58623,20.0,SOLAR,-79.340833,34.774167,POINT (-79.340833 34.774167),yellow,CPLE,229,CPLE,n_9852,n_9852,No,CPLE,0.064564633,0.064564633,2632.4,0.007597629539583649
302,PP_61256,4.9,SOLAR,-77.497,35.205,POINT (-77.497 35.205),yellow,CPLE,311,CPLE,n_23782,n_23782,No,CPLE,0.166054175,0.166054175,2632.4,0.0018614192371979943
303,PP_61883,1.3,SOLAR,-79.8727,35.62845,POINT (-79.8727 35.62845),yellow,CPLE,900,Overlapping,n_6692,n_6692,No,CPLE,0.151386534,0.151386534,2632.4,0.0004938459200729372
304,PP_60312,4.9,SOLAR,-80.543086,35.225669,POINT (-80.543086 35.225669),yellow,DUK,88,DUK,n_15775,n_15775,No,DUK,0.022722209,0.022722209,2361.4,0.0020750402303718134
305,PP_56550,2.2,OIL,-80.832879,35.383222,POINT (-80.832879 35.383222),darkviolet,DUK,133,DUK,n_28471,n_28471,No,DUK,0.001236643,0.001236643,140.0,0.015714285714285715
306,PP_59510,5.0,SOLAR,-79.5667,36.2847,POINT (-79.5667 36.2847),yellow,DUK,349,DUK,n_28710,n_28710,No,DUK,0.12576959,0.12576959,2361.4,0.0021173879901753194
307,PP_59564,5.0,SOLAR,-81.515833,35.260833,POINT (-81.515833 35.260833),yellow,DUK,268,DUK,n_4496,n_4496,No,DUK,0.028460448,0.028460448,2361.4,0.0021173879901753194
308,PP_60209,5.0,SOLAR,-77.631511,36.348734,POINT (-77.631511 36.348734),yellow,PJM,1,CPLE,n_6402,n_6402,No,CPLE,0.061353614,0.061353614,2632.4,0.0018994073848959123
309,PP_54618,8.4,BIOMASS,-80.227404,36.033761,POINT (-80.227404 36.033761),forestgreen,DUK,551,DUK,n_28704,n_28704,No,DUK,0.0229806,0.0229806,94.3,0.08907741251325557
310,PP_60050,1.5,SOLAR,-82.890319,35.473629,POINT (-82.890319 35.473629),yellow,DUK,832,CPLW,n_28601,n_28601,No,DUK,0.261954417,0.261954417,2361.4,0.0006352163970525959
311,PP_59553,2.0,SOLAR,-82.3575,35.368889,POINT (-82.3575 35.368889),yellow,CPLE,149,Overlapping,n_11731,n_11731,No,CPLE,0.107888434,0.107888434,2632.4,0.000759762953958365
312,PP_59554,2.0,SOLAR,-81.764167,35.319444,POINT (-81.764167 35.319444),yellow,DUK,510,DUK,n_15512,n_15512,No,DUK,0.060348371,0.060348371,2361.4,0.0008469551960701278
313,PP_60055,2.0,SOLAR,-82.350001,35.363863,POINT (-82.350001 35.363863),yellow,DUK,149,Overlapping,n_11731,n_11731,No,DUK,0.111764477,0.111764477,2361.4,0.0008469551960701278
314,PP_60051,1.9,SOLAR,-81.795051,35.378187,POINT (-81.795051 35.378187),yellow,DUK,510,DUK,n_15511,n_15511,No,DUK,0.021790587,0.021790587,2361.4,0.0008046074362666214
315,PP_59670,1.9,SOLAR,-81.419019,35.259825,POINT (-81.419019 35.259825),yellow,DUK,268,DUK,n_29803,n_29803,No,DUK,0.09336495,0.09336495,2361.4,0.0008046074362666214
316,PP_60052,1.9,SOLAR,-81.413308,35.70974,POINT (-81.413308 35.70974),yellow,DUK,240,DUK,n_10014,n_10014,No,DUK,0.012002786,0.012002786,2361.4,0.0008046074362666214
317,PP_60540,35.0,SOLAR,-78.755394,34.539425,POINT (-78.755394 34.539425),yellow,DUK,652,CPLE,n_9820,n_9820,No,DUK,0.024873509,0.024873509,2361.4,0.014821715931227237
318,PP_61258,1.9,SOLAR,-77.825,35.046,POINT (-77.825 35.046),yellow,CPLE,675,CPLE,n_16404,n_16404,No,CPLE,0.020610481,0.020610481,2632.4,0.0007217748062604466
319,PP_59665,100.0,SOLAR,-79.943889,34.838297,POINT (-79.943889 34.838297),yellow,DUK,557,Overlapping,n_29024,n_29024,No,DUK,0.132478783,0.132478783,2361.4,0.04234775980350639
320,PP_60539,71.0,SOLAR,-78.877359,34.847627,POINT (-78.877359 34.847627),yellow,DUK,532,CPLE,n_1924,n_1924,No,DUK,0.10039009,0.10039009,2361.4,0.030066909460489538
321,PP_60149,50.8,SOLAR,-78.304811,34.529956,POINT (-78.304811 34.529956),yellow,DUK,660,CPLE,n_7062,n_7062,No,DUK,0.114101743,0.114101743,2361.4,0.021512661980181248
322,PP_59675,4.9,SOLAR,-79.108,34.859,POINT (-79.108 34.859),yellow,DUK,214,CPLE,n_15226,n_15226,No,DUK,0.030338231,0.030338231,2361.4,0.0020750402303718134
323,PP_59671,78.5,SOLAR,-78.94355,34.918194,POINT (-78.94355 34.918194),yellow,DUK,534,CPLE,n_23793,n_23793,No,DUK,0.061553427,0.061553427,2361.4,0.03324299144575252
324,PP_59666,33.8,SOLAR,-79.332447,34.801933,POINT (-79.332447 34.801933),yellow,DUK,430,CPLE,n_9852,n_9852,No,DUK,0.087323831,0.087323831,2361.4,0.01431354281358516
325,PP_59667,4.9,SOLAR,-79.30235,34.711628,POINT (-79.30235 34.711628),yellow,DUK,876,CPLE,n_23777,n_23777,No,DUK,0.075579831,0.075579831,2361.4,0.0020750402303718134
326,PP_59669,50.0,SOLAR,-77.712408,35.213697,POINT (-77.712408 35.213697),yellow,DUK,566,CPLE,n_9873,n_9873,No,DUK,0.032084179,0.032084179,2361.4,0.021173879901753196
327,PP_59676,6.5,SOLAR,-79.216,34.695,POINT (-79.216 34.695),yellow,DUK,877,CPLE,n_23777,n_23777,No,DUK,0.063785139,0.063785139,2361.4,0.0027526043872279156
328,PP_61259,1.9,SOLAR,-77.97928,36.094719,POINT (-77.97928 36.094719),yellow,CPLE,707,CPLE,n_9858,n_9858,No,CPLE,0.042641539,0.042641539,2632.4,0.0007217748062604466
329,PP_59542,3.6,SOLAR,-82.710278,35.6575,POINT (-82.710278 35.6575),yellow,CPLE,17,Overlapping,n_28601,n_28601,No,CPLE,0.140896322,0.140896322,2632.4,0.0013675733171250569
330,PP_61260,1.9,SOLAR,-77.992,36.091,POINT (-77.992 36.091),yellow,DUK,707,CPLE,n_9858,n_9858,No,DUK,0.029794683,0.029794683,2361.4,0.0008046074362666214
331,PP_60053,4.9,SOLAR,-77.620395,35.39169,POINT (-77.620395 35.39169),yellow,DUK,798,CPLE,n_9873,n_9873,No,DUK,0.168285658,0.168285658,2361.4,0.0020750402303718134
332,PP_59677,4.9,SOLAR,-78.329675,35.041048,POINT (-78.329675 35.041048),yellow,DUK,478,CPLE,n_17072,n_17072,No,DUK,0.021097959,0.021097959,2361.4,0.0020750402303718134
333,PP_60398,4.9,SOLAR,-79.5,34.7587,POINT (-79.5 34.7587),yellow,DUK,229,CPLE,n_29001,n_29001,No,DUK,0.026534713,0.026534713,2361.4,0.0020750402303718134
334,PP_59678,33.3,SOLAR,-78.005377,34.623309,POINT (-78.005377 34.623309),yellow,DUK,179,CPLE,n_17163,n_17163,No,DUK,0.012803989,0.012803989,2361.4,0.014101804014567627
335,PP_54656,51.5,BIOMASS,-78.2137,34.3533,POINT (-78.2137 34.3533),forestgreen,CPLE,586,CPLE,n_6687,n_6687,No,CPLE,0.030835499,0.030835499,806.5,0.0638561686298822
336,PP_56962,3.2,BIOMASS,-80.826001,35.769281,POINT (-80.826001 35.769281),forestgreen,DUK,893,DUK,n_9412,n_9412,No,DUK,0.124731754,0.124731754,94.3,0.033934252386002124
337,PP_50890,1.2,HYDRO,-82.61827,35.771627,POINT (-82.61827 35.771627),royalblue,CPLE,816,CPLW,n_28601,n_28601,No,CPLE,0.234728599,0.234728599,548.8,0.002186588921282799
338,PP_61292,10.0,SOLAR,-77.83,35.75,POINT (-77.83 35.75),yellow,CPLE,745,CPLE,n_28954,n_28954,No,CPLE,0.044513412,0.044513412,2632.4,0.0037988147697918247
339,PP_59503,5.0,SOLAR,-79.6214,36.2922,POINT (-79.6214 36.2922),yellow,DUK,349,DUK,n_28710,n_28710,No,DUK,0.098968531,0.098968531,2361.4,0.0021173879901753194
340,PP_60784,5.0,SOLAR,-79.037483,34.564307,POINT (-79.037483 34.564307),yellow,DUK,215,CPLE,n_9851,n_9851,No,DUK,0.002954356,0.002954356,2361.4,0.0021173879901753194
341,PP_60290,5.0,SOLAR,-77.8861,35.36118,POINT (-77.8861 35.36118),yellow,DUK,220,CPLE,n_23600,n_23600,No,DUK,0.138243225,0.138243225,2361.4,0.0021173879901753194
342,PP_58390,4.4,HYDRO,-79.068333,35.654722,POINT (-79.068333 35.654722),royalblue,DUK,637,Overlapping,n_29973,n_29973,No,DUK,0.064025217,0.064025217,5094.8,0.0008636256575331712
343,PP_65553,5.0,SOLAR,-79.720544,35.308176,POINT (-79.720544 35.308176),yellow,CPLE,676,CPLE,n_14626,n_14626,No,CPLE,0.084762453,0.084762453,2632.4,0.0018994073848959123
344,PP_60180,5.0,SOLAR,-78.802384,35.513769,POINT (-78.802384 35.513769),yellow,DUK,641,CPLE,n_6895,n_6895,No,DUK,0.055612052,0.055612052,2361.4,0.0021173879901753194
345,PP_59565,5.0,SOLAR,-78.399983,35.426667,POINT (-78.399983 35.426667),yellow,CPLE,414,CPLE,n_6906,n_6906,No,CPLE,0.079224702,0.079224702,2632.4,0.0018994073848959123
346,PP_61219,5.0,SOLAR,-78.449024,36.391194,POINT (-78.449024 36.391194),yellow,CPLE,249,CPLE,n_18866,n_18866,No,CPLE,0.079355527,0.079355527,2632.4,0.0018994073848959123
347,PP_59051,2.0,SOLAR,-78.04,34.96,POINT (-78.04 34.96),yellow,DUK,672,CPLE,n_9870,n_9870,No,DUK,0.070773123,0.070773123,2361.4,0.0008469551960701278
348,PP_58803,2.0,SOLAR,-77.981667,34.957778,POINT (-77.981667 34.957778),yellow,DUK,670,CPLE,n_9871,n_9871,No,DUK,0.072536186,0.072536186,2361.4,0.0008469551960701278
349,PP_58840,4.5,SOLAR,-77.976111,34.97,POINT (-77.976111 34.97),yellow,DUK,670,CPLE,n_9871,n_9871,No,DUK,0.085290623,0.085290623,2361.4,0.0019056491911577877
350,PP_65554,5.0,SOLAR,-79.555024,35.850341,POINT (-79.555024 35.850341),yellow,CPLE,909,Overlapping,n_28211,n_28211,No,CPLE,0.072702754,0.072702754,2632.4,0.0018994073848959123
351,PP_60397,4.9,SOLAR,-78.092185,35.012282,POINT (-78.092185 35.012282),yellow,DUK,672,CPLE,n_9870,n_9870,No,DUK,0.003642445,0.003642445,2361.4,0.0020750402303718134
352,PP_59507,3.0,SOLAR,-78.1526,36.4338,POINT (-78.1526 36.4338),yellow,CPLE,633,CPLE,n_16911,n_16911,No,CPLE,0.067411214,0.067411214,2632.4,0.0011396444309375474
353,PP_59325,543.9,GAS,-81.363056,35.2025,POINT (-81.363056 35.2025),red,DUK,268,DUK,n_29803,n_29803,No,DUK,0.063932717,0.063932717,12884.5,0.042213512359812175
354,PP_59125,2.0,SOLAR,-77.608333,35.370556,POINT (-77.608333 35.370556),yellow,CPLE,567,CPLE,n_9873,n_9873,No,CPLE,0.156409587,0.156409587,2632.4,0.000759762953958365
355,PP_61090,5.0,SOLAR,-77.64259,35.2184,POINT (-77.64259 35.2184),yellow,CPLE,566,CPLE,n_23782,n_23782,No,CPLE,0.019936055,0.019936055,2632.4,0.0018994073848959123
356,PP_59832,5.0,SOLAR,-77.472283,35.351436,POINT (-77.472283 35.351436),yellow,CPLE,106,CPLE,n_6679,n_6679,No,CPLE,0.032397133,0.032397133,2632.4,0.0018994073848959123
357,PP_58791,5.0,SOLAR,-78.1375,34.988889,POINT (-78.1375 34.988889),yellow,DUK,672,CPLE,n_23789,n_23789,No,DUK,0.021833153,0.021833153,2361.4,0.0021173879901753194
358,PP_60578,5.0,SOLAR,-78.102178,35.79915,POINT (-78.102178 35.79915),yellow,CPLE,760,CPLE,n_6890,n_6890,No,CPLE,0.11094731,0.11094731,2632.4,0.0018994073848959123
359,PP_2713,851.0,GAS,-77.985278,34.283056,POINT (-77.985278 34.283056),red,CPLE,103,CPLE,n_28666,n_28666,No,CPLE,0.00115586,0.00115586,5514.3,0.15432602506211124
360,PP_60105,2.0,SOLAR,-81.564248,35.232396,POINT (-81.564248 35.232396),yellow,DUK,268,DUK,n_4496,n_4496,No,DUK,0.032406659,0.032406659,2361.4,0.0008469551960701278
361,PP_2773,3.6,HYDRO,-82.184005,35.42591,POINT (-82.184005 35.42591),royalblue,DUK,11,DUK,n_15662,n_15662,No,DUK,0.228120316,0.228120316,5094.8,0.0007066028107089582
362,PP_56551,2.2,OIL,-80.612301,35.541982,POINT (-80.612301 35.541982),darkviolet,DUK,425,DUK,n_29477,n_29477,No,DUK,0.034202034,0.034202034,140.0,0.015714285714285715
363,PP_63837,4.9,SOLAR,-78.05327,35.39977,POINT (-78.05327 35.39977),yellow,CPLE,802,CPLE,n_6661,n_6661,No,CPLE,0.047424855,0.047424855,2632.4,0.0018614192371979943
364,PP_62104,5.0,SOLAR,-78.051,35.395,POINT (-78.051 35.395),yellow,CPLE,802,CPLE,n_6661,n_6661,No,CPLE,0.047428414,0.047428414,2632.4,0.0018994073848959123
365,PP_63449,5.0,SOLAR,-77.502759,35.19587,POINT (-77.502759 35.19587),yellow,DUK,311,CPLE,n_23782,n_23782,No,DUK,0.161561648,0.161561648,2361.4,0.0021173879901753194
366,PP_60538,5.0,SOLAR,-78.413481,35.447278,POINT (-78.413481 35.447278),yellow,DUK,414,CPLE,n_6906,n_6906,No,DUK,0.080263097,0.080263097,2361.4,0.0021173879901753194
367,PP_59158,5.0,SOLAR,-77.848889,35.801944,POINT (-77.848889 35.801944),yellow,CPLE,758,CPLE,n_10002,n_10002,No,CPLE,0.001727103,0.001727103,2632.4,0.0018994073848959123
368,PP_59486,4.9,SOLAR,-77.808889,34.898889,POINT (-77.808889 34.898889),yellow,DUK,59,CPLE,n_16404,n_16404,No,DUK,0.156648127,0.156648127,2361.4,0.0020750402303718134
369,PP_61091,5.0,SOLAR,-79.442969,34.764403,POINT (-79.442969 34.764403),yellow,DUK,229,CPLE,n_9846,n_9846,No,DUK,0.006166145,0.006166145,2361.4,0.0021173879901753194
370,PP_59833,5.0,SOLAR,-79.430243,34.756481,POINT (-79.430243 34.756481),yellow,CPLE,229,CPLE,n_9846,n_9846,No,CPLE,0.009010562,0.009010562,2632.4,0.0018994073848959123
371,PP_60200,2.0,SOLAR,-79.29538,34.707644,POINT (-79.29538 34.707644),yellow,DUK,876,CPLE,n_23777,n_23777,No,DUK,0.068474043,0.068474043,2361.4,0.0008469551960701278
372,PP_60783,5.0,SOLAR,-77.623,36.058,POINT (-77.623 36.058),yellow,PJM,704,CPLE,n_6651,n_6651,No,CPLE,0.110103321,0.110103321,2632.4,0.0018994073848959123
373,PP_58333,5.0,SOLAR,-77.666389,35.331667,POINT (-77.666389 35.331667),yellow,CPLE,565,CPLE,n_9873,n_9873,No,CPLE,0.094760248,0.094760248,2632.4,0.0018994073848959123
374,PP_58334,5.0,SOLAR,-77.475106,35.350081,POINT (-77.475106 35.350081),yellow,CPLE,106,CPLE,n_6679,n_6679,No,CPLE,0.035514827,0.035514827,2632.4,0.0018994073848959123
375,PP_56261,3.6,OIL,-80.2594,35.7736,POINT (-80.2594 35.7736),darkviolet,DUK,27,DUK,n_15641,n_15641,No,DUK,0.04207543,0.04207543,140.0,0.025714285714285714
376,PP_56067,1.8,OIL,-80.242154,35.830877,POINT (-80.242154 35.830877),darkviolet,DUK,357,DUK,n_6954,n_6954,No,DUK,0.089838266,0.089838266,140.0,0.012857142857142857
377,PP_59921,5.0,SOLAR,-78.801,35.368,POINT (-78.801 35.368),yellow,CPLE,640,CPLE,n_6900,n_6900,No,CPLE,0.099499336,0.099499336,2632.4,0.0018994073848959123
378,PP_7277,1753.6,GAS,-81.0347,35.4317,POINT (-81.0347 35.4317),red,DUK,862,DUK,n_4099,n_4099,No,DUK,0.001643887,0.001643887,12884.5,0.13610151732702083
379,PP_60399,4.9,SOLAR,-81.817582,35.379505,POINT (-81.817582 35.379505),yellow,DUK,742,DUK,n_15511,n_15511,No,DUK,0.011367644,0.011367644,2361.4,0.0020750402303718134
380,PP_56341,1.8,OIL,-81.262259,35.477415,POINT (-81.262259 35.477415),darkviolet,DUK,863,DUK,n_15630,n_15630,No,DUK,0.133935098,0.133935098,140.0,0.012857142857142857
381,PP_59521,5.0,SOLAR,-79.804167,35.538889,POINT (-79.804167 35.538889),yellow,DUK,781,Overlapping,n_14626,n_14626,No,DUK,0.173004233,0.173004233,2361.4,0.0021173879901753194
382,PP_58809,5.0,SOLAR,-77.438056,35.433889,POINT (-77.438056 35.433889),yellow,CPLE,577,CPLE,n_6679,n_6679,No,CPLE,0.071454585,0.071454585,2632.4,0.0018994073848959123
383,PP_10051,1.2,HYDRO,-79.0912,35.6184,POINT (-79.0912 35.6184),royalblue,CPLE,637,Overlapping,n_30069,n_30069,No,CPLE,0.045420611,0.045420611,548.8,0.002186588921282799
384,PP_57630,5.1,OIL,-81.1414,35.3119,POINT (-81.1414 35.3119),darkviolet,DUK,109,DUK,n_4517,n_4517,No,DUK,0.097003674,0.097003674,140.0,0.03642857142857143
385,PP_61347,2.0,SOLAR,-77.895125,35.195302,POINT (-77.895125 35.195302),yellow,CPLE,222,CPLE,n_23600,n_23600,No,CPLE,0.138121682,0.138121682,2632.4,0.000759762953958365
386,PP_2726,25.8,HYDRO,-81.0894,35.7575,POINT (-81.0894 35.7575),royalblue,DUK,453,DUK,n_29021,n_29021,No,DUK,0.098035308,0.098035308,5094.8,0.0050639868100808665
387,PP_64173,4.0,SOLAR,-79.53957,36.13621,POINT (-79.53957 36.13621),yellow,DUK,169,DUK,n_7026,n_7026,No,DUK,0.183648037,0.183648037,2361.4,0.0016939103921402557
388,PP_61284,2.0,SOLAR,-81.429433,35.241145,POINT (-81.429433 35.241145),yellow,DUK,268,DUK,n_29803,n_29803,No,DUK,0.075850166,0.075850166,2361.4,0.0008469551960701278
389,PP_56342,1.8,OIL,-81.2081,35.5772,POINT (-81.2081 35.5772),darkviolet,DUK,714,DUK,n_15630,n_15630,No,DUK,0.071145368,0.071145368,140.0,0.012857142857142857
390,PP_62668,69.3,SOLAR,-81.167,35.593,POINT (-81.167 35.593),yellow,DUK,713,DUK,n_15632,n_15632,No,DUK,0.096168356,0.096168356,2361.4,0.02934699754382993
391,PP_59520,5.0,SOLAR,-79.521389,36.119167,POINT (-79.521389 36.119167),yellow,DUK,102,DUK,n_1575,n_1575,No,DUK,0.203537162,0.203537162,2361.4,0.0021173879901753194
392,PP_59575,5.0,SOLAR,-78.429444,34.745833,POINT (-78.429444 34.745833),yellow,CPLE,659,CPLE,n_28719,n_28719,No,CPLE,0.008199337,0.008199337,2632.4,0.0018994073848959123
393,PP_59162,5.0,SOLAR,-81.086944,35.373889,POINT (-81.086944 35.373889),yellow,DUK,14,DUK,n_4099,n_4099,No,DUK,0.0795551,0.0795551,2361.4,0.0021173879901753194
394,PP_59105,4.9,SOLAR,-79.647222,36.390278,POINT (-79.647222 36.390278),yellow,DUK,329,DUK,n_28710,n_28710,No,DUK,0.012067553,0.012067553,2361.4,0.0020750402303718134
395,PP_2727,2119.0,COAL,-80.9658,35.5975,POINT (-80.9658 35.5975),grey,DUK,717,DUK,n_6669,n_6669,No,DUK,0.001746188,0.001746188,7321.1,0.2894373796287443
396,PP_2710,5.0,HYDRO,-82.710571,35.702527,POINT (-82.710571 35.702527),royalblue,CPLE,17,Overlapping,n_28601,n_28601,No,CPLE,0.180889179,0.180889179,548.8,0.009110787172011662
397,PP_58335,5.0,SOLAR,-80.383611,34.988889,POINT (-80.383611 34.988889),yellow,DUK,277,DUK,n_15782,n_15782,No,DUK,0.17917305,0.17917305,2361.4,0.0021173879901753194
398,PP_59124,3.0,SOLAR,-78.386111,36.286389,POINT (-78.386111 36.286389),yellow,CPLE,234,CPLE,n_9859,n_9859,No,CPLE,0.008378582,0.008378582,2632.4,0.0011396444309375474
399,PP_57461,1.0,SOLAR,-84.015676,35.020415,POINT (-84.015676 35.020415),yellow,DUK,385,DUK,n_1081,n_1063,Yes,DUK,0.754889101,0.125159359,2361.4,0.0004234775980350639
400,PP_57365,2.2,BIOMASS,-78.86,36.0311,POINT (-78.86 36.0311),forestgreen,DUK,117,Overlapping,n_3484,n_3484,No,DUK,0.013955696,0.013955696,94.3,0.02332979851537646
401,PP_57366,3.3,BIOMASS,-78.0703,35.2889,POINT (-78.0703 35.2889),forestgreen,CPLE,803,CPLE,n_9487,n_9487,No,CPLE,0.018004358,0.018004358,806.5,0.004091754494730316
402,PP_60416,4.9,SOLAR,-79.31463,34.71472,POINT (-79.31463 34.71472),yellow,DUK,876,CPLE,n_23777,n_23777,No,DUK,0.085424319,0.085424319,2361.4,0.0020750402303718134
403,PP_57321,1.2,SOLAR,-80.601111,36.476667,POINT (-80.601111 36.476667),yellow,DUK,73,DUK,n_6969,n_6969,No,DUK,0.00489285,0.00489285,2361.4,0.0005081731176420767
404,PP_6250,763.2,COAL,-78.8917,36.5278,POINT (-78.8917 36.5278),grey,CPLE,835,CPLE,n_1834,n_1834,No,CPLE,0.004336826,0.004336826,4581.4,0.1665866329069717
405,PP_58350,5.0,SOLAR,-79.30219,34.543889,POINT (-79.30219 34.543889),yellow,CPLE,879,CPLE,n_9849,n_9849,No,CPLE,0.014724564,0.014724564,2632.4,0.0018994073848959123
406,PP_60779,5.0,SOLAR,-79.062708,34.888736,POINT (-79.062708 34.888736),yellow,DUK,247,CPLE,n_15226,n_15226,No,DUK,0.078454706,0.078454706,2361.4,0.0021173879901753194
407,PP_60440,5.0,SOLAR,-78.350088,35.019771,POINT (-78.350088 35.019771),yellow,CPLE,478,CPLE,n_13956,n_13956,No,CPLE,0.011480947,0.011480947,2632.4,0.0018994073848959123
